Month,Rainfall,Lat,Lon
Aug,0,-21.04,16.22
Aug,0,-21.12,17.22
Aug,0.11,-21.2,17.82
Aug,0.11,-21.28,18.07
Aug,0,-20.88,15.85
Aug,0,-20.42,17.33
Aug,0,-20.93,17.78
Aug,0.11,-20.96,17.82
Aug,0,-19.81,15.18
Aug,0,-19.66,17.86
Aug,0,-19.71,17.97
Aug,0,-19.34,18.06
Aug,0,-19.48,17.19
Aug,0,-19.34,18.07
Aug,0,-19.45,18.41
Aug,0,-19.4,18.61
Aug,0,-19.1,18.79
Aug,0,-18.19,16.38
Aug,0,-18.41,16.64
Aug,0,-18.73,17.58
Aug,0,-18.86,18.13
Aug,0.11,-18.92,18.3
Aug,0,-18.79,18.93
Aug,0,-18.2,19.48
Aug,0,-18.05,13.84
Aug,0.11,-17.91,15.35
Aug,0,-18.12,15.54
Aug,0,-17.95,16.2
Aug,0,-17.79,16.46
Aug,0,-18.04,20.7
Aug,0,-18.04,21.43
Aug,0,-17.52,14.63
Aug,0,-17.59,14.68
Aug,0,-17.51,14.99
Aug,0,-17.67,15.47
Aug,0,-17.55,15.53
Aug,0,-17.91,15.7
Aug,0,-17.61,15.74
Aug,0.11,-17.79,15.77
Aug,0,-17.88,15.95
Aug,0.11,-17.52,16.05
Aug,0,-17.57,17.22
Aug,0,-17.67,18.23
Aug,0.11,-17.68,18.66
Aug,0.11,-17.85,19.35
Aug,0,-17.87,19.53
Aug,0,-17.92,19.75
Aug,0,-17.9,20.21
Aug,0,-17.98,20.52
Aug,0,-17.97,23.45
Aug,0,-17.78,23.82
Aug,0,-17.71,24.53
Aug,0,-17.98,24.12
Aug,0,-17.92,24.71
Aug,0,-17.45,15.67
Aug,0,-17.44,15.33
Aug,0.2,-28.09,18.69
Aug,0.11,-28.45,18.73
Aug,0,-28.02,18.75
Aug,0,-27.47,19.61
Aug,0.11,-27.21,18.97
Aug,0,-26.93,17.94
Aug,0,-26.58,18.12
Aug,0,-26.54,18.11
Aug,0,-26.8,19.65
Aug,0,-26.5,17.15
Aug,0,-26.5,17.15
Aug,0.11,-25.6,16.35
Aug,0,-25.72,16.55
Aug,0,-26,17.77
Aug,0,-25.88,18.13
Aug,0,-25.88,18.12
Aug,0,-25.94,19.12
Aug,0,-25.13,17.78
Aug,0,-25.38,19.1
Aug,0,-24.85,18.8
Aug,0,-24.19,17.03
Aug,0,-24.27,17.07
Aug,0,-24.04,17.12
Aug,0,-24.18,17.36
Aug,0,-24.05,17.4
Aug,0,-24.23,17.49
Aug,0,-24.23,17.5
Aug,0,-24.52,17.85
Aug,0,-24.36,17.57
Aug,0,-23.33,17.06
Aug,0,-23.92,18.05
Aug,0,-23.9,18.28
Aug,0,-23.67,18.39
Aug,0,-22.78,16.37
Aug,0,-22.65,16.45
Aug,0,-22.8,16.83
Aug,0,-22.53,17.08
Aug,0,-22.61,17.08
Aug,0,-22.6,17.07
Aug,0,-22.57,17.09
Aug,0,-22.78,17.38
Aug,0,-22.83,17.78
Aug,0,-22.26,16.42
Aug,0,-22.21,16.53
Aug,0,-22.3,16.93
Aug,0,-22.02,16.96
Aug,0,-22.07,17.18
Aug,0,-22.26,17.02
Aug,0.11,-22.46,17.24
Aug,0,-22.38,17.34
Aug,0.11,-22.5,17.4
Aug,0,-21.82,17.48
Aug,0,-22.23,17.54
Aug,0.4,-21.15,17.18
Aug,0,-22.17,17.63
Aug,0,-21.98,17.22
Aug,0,-22.16,17.78
Aug,0,-22.26,18.15
Aug,0.11,-22.42,18.48
Aug,0,-21.6,19.41
Aug,0,-21.91,16.32
Aug,0,-21.98,16.92
Aug,0,-21.69,17.06
Aug,0,-21.92,17.11
Aug,0,-21.35,17.14
Aug,0,-21.84,17.27
Aug,0,-22.99,17.39
Aug,0.11,-21.96,17.65
Aug,0.11,-21.7,17.7
Aug,0.11,-21.12,17.7
Aug,0,-21.66,17.82
Aug,0.11,-21.82,18.23
Aug,0,-21.03,15.48
Aug,0.11,-21.22,15.73
Aug,0,-21.42,15.95
Aug,0.11,-21.13,16.17
Aug,0,-21.04,16.22
Aug,0.11,-21.12,17.22
Aug,0,-21.2,17.82
Aug,0,-21.28,18.07
Aug,0.11,-21.41,18.16
Aug,0.11,-20.99,18.23
Aug,0,-20.61,20.85
Aug,0,-20.88,15.85
Aug,0.11,-20.7,16.83
Aug,0,-20.42,17.33
Aug,0,-20.93,17.78
Aug,0,-20.96,17.82
Aug,0,-20.25,20.83
Aug,0,-19.66,17.86
Aug,0,-19.71,17.97
Aug,0,-19.34,18.06
Aug,0.11,-19.31,18.15
Aug,0,-19.28,19.2
Aug,0.11,-19.5,19.63
Aug,0,-19.33,15.94
Aug,0.11,-19.35,17.13
Aug,0,-19.48,17.19
Aug,0,-19.45,18.41
Aug,0,-19.4,18.61
Aug,0,-19.1,18.79
Aug,0.11,-18.17,15.44
Aug,0.11,-18.73,17.58
Aug,0.11,-18.47,17.34
Aug,0,-18.86,18.13
Aug,0,-18.79,18.93
Aug,0.11,-17.89,15.07
Aug,0,-18.05,13.84
Aug,0.11,-17.91,15.35
Aug,0,-18.05,15.96
Aug,0.11,-17.91,15.97
Aug,0,-18.12,15.54
Aug,0.11,-17.72,16.14
Aug,0.11,-17.79,16.46
Aug,0.11,-18.04,20.7
Aug,0.11,-17.52,14.63
Aug,0,-17.59,14.68
Aug,0,-17.74,14.88
Aug,0,-17.51,14.99
Aug,0.11,-17.67,15.47
Aug,0,-17.91,15.7
Aug,0,-17.88,15.95
Aug,0.11,-17.52,16.05
Aug,0.11,-17.57,17.22
Aug,0,-17.67,18.23
Aug,0.11,-17.85,19.35
Aug,0.11,-17.92,19.75
Aug,0,-17.9,20.21
Aug,0,-17.98,20.52
Aug,0.11,-17.87,22.9
Aug,0,-17.97,23.45
Aug,0,-17.78,23.82
Aug,0,-17.71,24.53
Aug,0,-17.92,24.71
Aug,0.11,-17.44,15.33
Aug,0,-17.63,24.18
Aug,0.11,-17.49,24.28
Aug,0.11,-17.49,24.28
Aug,0.11,-17.49,24.32
Aug,1,-28.09,18.69
Aug,0.5,-28.02,18.75
Aug,0,-28.12,19.84
Aug,0,-27.47,19.61
Aug,0.11,-27.21,18.97
Aug,0.11,-26,16
Aug,1.2,-26.93,17.94
Aug,1,-26.58,18.12
Aug,0,-26.54,18.11
Aug,0,-26.8,19.65
Aug,0,-26.97,19.8
Aug,0.11,-26.5,17.15
Aug,0,-26.5,17.15
Aug,0,-25.6,16.35
Aug,2.6,-25.72,16.55
Aug,0.11,-26,17.77
Aug,0,-25.88,18.12
Aug,0,-25.94,19.12
Aug,0.11,-25.13,17.78
Aug,0.11,-25.38,19.1
Aug,0,-24.85,16.98
Aug,0,-24.62,17.97
Aug,0,-24.86,18.81
Aug,0.11,-24.85,18.8
Aug,0.4,-24.19,17.03
Aug,0,-24.27,17.07
Aug,0,-24.04,17.12
Aug,0,-24.18,17.36
Aug,0,-24.05,17.4
Aug,0,-24.23,17.49
Aug,0,-24.23,17.5
Aug,0.8,-24.52,17.85
Aug,0.2,-24.36,17.57
Aug,0,-24.14,19.12
Aug,0,-23.28,14.76
Aug,0,-23.53,17.99
Aug,0,-23.92,18.05
Aug,0,-23.68,18.27
Aug,0.11,-23.9,18.28
Aug,0.11,-23.67,18.39
Aug,0,-23.5,19.89
Aug,0,-23.32,17.09
Aug,0,-23.12,18.4
Aug,0,-22.98,14.65
Aug,0,-22.36,16.13
Aug,0.11,-22.78,16.37
Aug,0,-22.65,16.45
Aug,0.11,-22.57,16.78
Aug,0.11,-22.8,16.83
Aug,0,-22.08,16.94
Aug,0.11,-22.58,17.07
Aug,0,-22.61,17.08
Aug,0,-22.6,17.07
Aug,0.11,-22.57,17.09
Aug,0,-22.57,17.09
Aug,0,-22.78,17.38
Aug,0,-22.83,17.78
Aug,0,-22.45,18.96
Aug,0,-21.85,15.21
Aug,0,-21.58,15.45
Aug,0,-22.26,16.42
Aug,0,-22.21,16.53
Aug,0.11,-22.3,16.93
Aug,0,-22.02,16.96
Aug,0.11,-22.46,17.24
Aug,0.11,-21.98,16.92
Aug,0,-22.5,17.4
Aug,0.8,-21.15,17.18
Aug,0.11,-21.98,17.22
Aug,0,-22.16,17.78
Aug,0,-22.26,18.15
Aug,0,-22.42,18.48
Aug,0.11,-21.6,19.41
Aug,0,-21.84,20.75
Aug,0,-21.23,14.9
Aug,0,-21.36,15.37
Aug,0,-21.91,16.32
Aug,0,-21.98,16.92
Aug,0,-21.7,17.7
Aug,0,-21.12,17.7
Aug,0,-21.66,17.82
Aug,0,-21.82,18.23
Aug,0.11,-21.14,18.79
Aug,0.11,-21.7,19.13
Aug,0,-20.56,14.66
Aug,0,-20.95,14.83
Aug,0,-21.05,15.51
Aug,0.11,-21.22,15.73
Aug,0,-21.42,15.95
Aug,0,-21.04,16.22
Aug,0,-21.12,17.22
Aug,0,-21.2,17.82
Aug,0,-21.28,18.07
Aug,0,-21.41,18.16
Aug,0,-20.99,18.23
Aug,0,-20.61,20.85
Aug,0,-20.22,14.07
Aug,0,-20.38,14.97
Aug,0,-20.21,15.01
Aug,0,-20.47,15.27
Aug,0,-20.27,15.3
Aug,0,-20.11,16.15
Aug,0,-20.88,15.85
Aug,0,-20.46,16.65
Aug,0,-20.42,17.33
Aug,0,-20.93,17.78
Aug,0,-20.96,17.82
Aug,0,-20.41,18.22
Aug,0,-20.42,19.82
Aug,0.11,-20.25,20.83
Aug,0,-19.69,14.32
Aug,0,-19.8,14.54
Aug,0,-19.63,14.85
Aug,0.11,-20.45,16.63
Aug,0,-19.64,17.35
Aug,0,-19.56,18.11
Aug,0,-19.64,18.6
Aug,0,-19.6,20.5
Aug,0,-19.12,13.62
Aug,0,-19.06,14.35
Aug,0,-19.31,14.48
Aug,0.11,-19.8,14.82
Aug,0,-19.81,15.18
Aug,1,-19.42,17.43
Aug,0,-19.16,17.85
Aug,0,-19.66,17.86
Aug,0,-19.71,17.97
Aug,0,-19.34,18.06
Aug,0,-19.59,18.14
Aug,0,-19.31,18.15
Aug,0,-19.28,19.2
Aug,0,-19.5,19.63
Aug,0,-18.92,14.11
Aug,0,-19.18,15.92
Aug,0,-19.33,15.94
Aug,0,-19.35,17.13
Aug,0,-19.48,17.19
Aug,0,-19.45,18.41
Aug,0,-19.4,18.61
Aug,0,-19.1,18.79
Aug,0,-18.3,13.65
Aug,0,-18.06,13.84
Aug,0,-18.12,14.32
Aug,0,-18.17,15.44
Aug,0,-18.19,16.38
Aug,0,-18.81,16.94
Aug,0,-18.08,16.53
Aug,0,-18.41,16.64
Aug,0,-18.49,17.06
Aug,0,-18.73,17.58
Aug,0.11,-18.47,17.34
Aug,0,-18.86,18.13
Aug,0,-18.79,18.93
Aug,0,-18.2,19.48
Aug,0.11,-18.37,19.83
Aug,0,-17.89,15.07
Aug,0,-17.65,15.47
Aug,0,-17.86,13.03
Aug,0,-18.01,13.82
Aug,0,-18.05,13.84
Aug,0,-17.9,15.56
Aug,0,-17.79,15.61
Aug,0,-18.05,15.96
Aug,0,-18.02,15.92
Aug,0,-17.93,15.87
Aug,0,-17.43,16.71
Aug,0,-17.91,15.97
Aug,0,-18.12,15.54
Aug,0.11,-17.72,16.14
Aug,0,-17.95,16.2
Aug,0,-18.24,16.24
Aug,0,-17.79,16.46
Aug,0,-17.57,16.75
Aug,0,-17.54,17.72
Aug,0,-17.96,19.73
Aug,0,-17.9,19.81
Aug,0.11,-18.04,20.7
Aug,0,-18.04,21.43
Aug,0,-17.59,14.68
Aug,0,-17.74,14.88
Aug,0,-17.51,14.99
Aug,0,-17.55,15.53
Aug,0,-17.91,15.7
Aug,0,-17.99,15.69
Aug,0,-17.61,15.74
Aug,0,-17.79,15.77
Aug,0,-17.82,15.93
Aug,0,-17.88,15.95
Aug,0.11,-17.92,15.98
Aug,0,-17.52,16.05
Aug,0,-17.79,16.07
Aug,0,-17.67,18.23
Aug,0,-17.68,18.66
Aug,0,-17.84,19.05
Aug,0,-17.91,19.77
Aug,0,-17.9,20.21
Aug,0,-17.98,20.52
Aug,0,-17.82,23.4
Aug,0,-17.97,23.45
Aug,0,-17.78,23.82
Aug,0,-17.66,24.14
Aug,0,-17.71,24.53
Aug,0,-17.98,24.12
Aug,0,-17.92,24.71
Aug,0,-17.44,13.27
Aug,0,-17.44,14.43
Aug,0,-17.46,15.09
Aug,0,-17.45,15.67
Aug,0,-17.44,15.33
Aug,0,-17.45,15.89
Aug,0,-17.48,16.33
Aug,0,-17.63,24.18
Aug,0,-28.09,18.69
Aug,0,-28.02,18.75
Aug,0,-28.12,19.84
Aug,0,-27.47,19.61
Aug,0,-27.21,18.97
Aug,14.9,-26.54,18.11
Aug,0,-26.53,18.12
Aug,0,-26.8,19.65
Aug,16,-26.97,19.8
Aug,0,-26.5,17.15
Aug,0.2,-25.72,16.55
Aug,11,-25.88,18.12
Aug,0,-25.13,17.78
Aug,0.11,-25.38,19.1
Aug,0,-24.85,16.98
Aug,0,-24.62,17.97
Aug,0,-24.86,18.81
Aug,1.1,-24.14,19.12
Aug,0,-23.87,17.95
Aug,0,-23.92,18.05
Aug,0.11,-23.68,18.27
Aug,0,-23.9,18.28
Aug,0.2,-23.67,18.39
Aug,0,-23.5,19.89
Aug,0.11,-24.84,16.98
Aug,0,-23.32,17.09
Aug,0,-22.98,14.65
Aug,0,-22.36,16.13
Aug,0.11,-22.78,16.37
Aug,0,-22.65,16.45
Aug,0,-22.57,16.78
Aug,0,-22.08,16.94
Aug,0.11,-22.53,17.08
Aug,0,-22.61,17.08
Aug,0,-22.6,17.07
Aug,0,-22.57,17.09
Aug,0,-22.58,17.12
Aug,0,-22.78,17.38
Aug,0,-22.83,17.78
Aug,0.11,-22.45,18.96
Aug,0,-21.85,15.21
Aug,0,-21.58,15.45
Aug,0,-22.26,16.42
Aug,0.11,-22.21,16.53
Aug,0,-22.3,16.93
Aug,0.11,-21.98,16.92
Aug,0,-22.5,17.4
Aug,0,-22.16,17.78
Aug,0,-22.26,18.15
Aug,0,-21.6,19.41
Aug,0,-21.84,20.75
Aug,0,-21.23,14.9
Aug,0,-21.36,15.37
Aug,0,-21.98,16.92
Aug,0.11,-21.7,17.7
Aug,0.11,-21.12,17.7
Aug,0,-21.66,17.82
Aug,0,-21.82,18.23
Aug,0.11,-21.14,18.79
Aug,0,-20.56,14.66
Aug,0,-20.95,14.83
Aug,0,-21.05,15.51
Aug,0.11,-21.22,15.73
Aug,0,-21.42,15.95
Aug,0,-21.04,16.22
Aug,0,-21.12,17.22
Aug,0,-21.2,17.82
Aug,0,-21.28,18.07
Aug,0,-21.41,18.16
Aug,0,-20.99,18.23
Aug,0,-20.61,20.85
Aug,0,-20.38,14.97
Aug,0,-20.21,15.01
Aug,0,-20.47,15.27
Aug,0,-20.27,15.3
Aug,0,-20.11,16.15
Aug,0,-20.88,15.85
Aug,0,-20.46,16.65
Aug,0,-20.42,17.33
Aug,0,-20.93,17.78
Aug,0,-20.96,17.82
Aug,0,-20.41,18.22
Aug,0,-20.42,19.82
Aug,0,-20.25,20.83
Aug,0,-19.69,14.32
Aug,0,-19.8,14.54
Aug,0,-19.63,14.85
Aug,0,-19.64,17.35
Aug,0,-19.56,18.11
Aug,0,-19.64,18.6
Aug,0,-19.6,20.5
Aug,0,-19.12,13.62
Aug,0,-19.06,14.35
Aug,0,-19.31,14.48
Aug,0,-19.81,15.18
Aug,0.11,-19.42,17.43
Aug,0.11,-19.16,17.85
Aug,0,-19.66,17.86
Aug,0.11,-19.71,17.97
Aug,0,-19.34,18.06
Aug,0.11,-19.59,18.14
Aug,0.11,-19.31,18.15
Aug,0,-19.28,19.2
Aug,0,-19.5,19.63
Aug,0,-18.92,14.11
Aug,0,-19.18,15.92
Aug,0,-19.33,15.94
Aug,0,-19.04,16.47
Aug,0.11,-19.35,17.13
Aug,0,-19.48,17.19
Aug,0,-19.45,18.41
Aug,0,-19.4,18.61
Aug,0,-19.1,18.79
Aug,0,-18.06,13.84
Aug,0,-18.12,14.32
Aug,0,-18.17,15.44
Aug,0,-18.19,16.38
Aug,0,-18.81,16.94
Aug,0,-18.08,16.53
Aug,0,-18.41,16.64
Aug,0,-18.49,17.06
Aug,0,-18.47,17.34
Aug,0,-18.86,18.13
Aug,0,-18.79,18.93
Aug,0,-18.2,19.48
Aug,0,-18.37,19.83
Aug,0,-17.89,15.07
Aug,0,-17.65,15.47
Aug,0,-17.86,13.03
Aug,0,-18.01,13.82
Aug,0,-18.05,13.84
Aug,0,-17.9,15.56
Aug,0,-17.79,15.61
Aug,0,-18.05,15.96
Aug,0,-18.02,15.92
Aug,0,-17.93,15.87
Aug,0,-17.43,16.71
Aug,0,-17.91,15.97
Aug,0,-18.12,15.54
Aug,0,-18,16.02
Aug,0,-17.72,16.14
Aug,0,-17.95,16.2
Aug,0,-18.24,16.24
Aug,0,-17.79,16.46
Aug,0,-17.54,17.72
Aug,0,-17.96,19.73
Aug,0,-17.9,19.81
Aug,0,-18.04,20.7
Aug,0,-18.04,21.43
Aug,0,-17.59,14.68
Aug,0,-17.74,14.88
Aug,0,-17.51,14.99
Aug,0,-17.55,15.53
Aug,0,-17.91,15.7
Aug,0,-17.99,15.69
Aug,0,-17.61,15.74
Aug,0,-17.79,15.77
Aug,0,-17.82,15.93
Aug,0,-17.9,15.97
Aug,0,-17.88,15.95
Aug,0,-17.79,16.07
Aug,0,-17.67,18.23
Aug,0,-17.68,18.66
Aug,0,-17.91,19.77
Aug,0,-17.9,20.21
Aug,0,-17.98,20.52
Aug,0,-17.87,22.9
Aug,0,-17.82,23.4
Aug,0,-17.97,23.45
Aug,0,-17.78,23.82
Aug,0,-17.66,24.14
Aug,0,-17.71,24.53
Aug,0,-17.98,24.12
Aug,0,-17.92,24.71
Aug,0.11,-17.44,13.27
Aug,0,-17.44,14.43
Aug,0,-17.46,15.09
Aug,0,-17.45,15.67
Aug,0,-17.44,15.33
Aug,0,-17.45,15.89
Aug,0,-17.42,16
Aug,0,-17.49,24.28
Aug,0,-17.49,24.32
Aug,0,-28.58,16.45
Aug,0,-28.09,18.69
Aug,0,-28.02,18.75
Aug,0,-28.12,19.84
Aug,0,-27.47,19.61
Aug,0,-27.21,18.97
Aug,8.6,-26.93,17.94
Aug,0,-26.58,18.12
Aug,0.11,-26.54,18.11
Aug,0.11,-26.8,19.65
Aug,0,-26.5,17.15
Aug,0.11,-25.72,16.45
Aug,0,-25.72,16.55
Aug,0,-25.88,18.12
Aug,0.11,-25.13,17.78
Aug,0.11,-25.38,19.1
Aug,0.11,-24.85,16.98
Aug,0,-24.62,17.97
Aug,0,-24.86,18.81
Aug,0.11,-24.14,19.12
Aug,0,-23.92,18.05
Aug,0.5,-23.9,18.28
Aug,4.3,-23.67,18.39
Aug,0.11,-23.5,19.89
Aug,0.11,-22.79,16.81
Aug,0,-23.32,17.09
Aug,0,-23.37,18.03
Aug,0,-22.98,14.65
Aug,0,-22.36,16.13
Aug,0.11,-22.61,17.08
Aug,0,-22.6,17.07
Aug,0,-22.57,17.09
Aug,0,-22.78,17.38
Aug,0.11,-22.83,17.78
Aug,0,-21.85,15.21
Aug,0,-21.58,15.45
Aug,0,-22.26,16.42
Aug,0,-22.5,17.4
Aug,0,-21.82,17.48
Aug,0.11,-22.23,17.54
Aug,0,-22.16,17.78
Aug,0.3,-22.26,18.15
Aug,0,-21.6,19.41
Aug,0.11,-21.23,14.9
Aug,0,-21.98,16.92
Aug,0,-21.69,17.06
Aug,0,-21.92,17.11
Aug,0,-21.35,17.14
Aug,0,-21.84,17.27
Aug,0,-22.99,17.39
Aug,0,-21.96,17.65
Aug,0.11,-21.7,17.7
Aug,0,-21.12,17.7
Aug,0,-21.66,17.82
Aug,0,-21.82,18.23
Aug,0.11,-20.56,14.66
Aug,0.11,-20.95,14.83
Aug,0,-21.05,15.51
Aug,0,-21.03,15.48
Aug,0.11,-21.42,15.95
Aug,0,-21.04,16.22
Aug,0,-21.12,17.22
Aug,0,-21.2,17.82
Aug,0.11,-21.28,18.07
Aug,0,-21.41,18.16
Aug,0,-20.99,18.23
Aug,0.11,-20.61,20.85
Aug,0,-20.11,16.15
Aug,0.11,-20.46,16.65
Aug,0,-20.42,17.33
Aug,0,-20.93,17.78
Aug,0,-20.96,17.82
Aug,0,-20.41,18.22
Aug,0,-19.69,14.32
Aug,0,-19.8,14.54
Aug,0,-19.63,14.85
Aug,0,-19.64,17.35
Aug,0.11,-19.56,18.11
Aug,0,-19.64,18.6
Aug,0,-19.6,20.5
Aug,0.11,-19.12,13.62
Aug,0,-19.31,14.48
Aug,0,-19.81,15.18
Aug,0,-19.42,17.43
Aug,0.11,-19.16,17.85
Aug,0,-19.66,17.86
Aug,0,-19.34,18.06
Aug,0,-19.31,18.15
Aug,0,-19.5,19.63
Aug,0.11,-18.92,14.11
Aug,0,-19.18,15.92
Aug,0,-19.33,15.94
Aug,0,-19.33,15.95
Aug,0,-19.04,16.47
Aug,0,-19.48,17.19
Aug,0,-19.45,18.41
Aug,0,-19.4,18.61
Aug,0.11,-19.1,18.79
Aug,0.11,-18.06,13.84
Aug,0,-18.12,14.32
Aug,0,-18.17,15.44
Aug,0,-18.19,16.38
Aug,0.11,-18.81,16.94
Aug,0,-18.08,16.53
Aug,0,-18.41,16.64
Aug,0.11,-18.49,17.06
Aug,0,-18.47,17.34
Aug,0.11,-18.86,18.13
Aug,0.11,-18.79,18.93
Aug,0,-17.89,15.07
Aug,0,-17.65,15.47
Aug,0.11,-18.05,13.84
Aug,0,-17.9,15.56
Aug,0,-17.79,15.61
Aug,0,-18.05,15.96
Aug,0,-18.02,15.92
Aug,0,-17.93,15.87
Aug,0,-17.43,16.71
Aug,0.11,-17.91,15.97
Aug,0,-18.12,15.54
Aug,0,-18,16.02
Aug,0,-17.72,16.14
Aug,0,-17.95,16.2
Aug,0,-18.24,16.24
Aug,0,-17.79,16.46
Aug,0,-17.54,17.72
Aug,0,-17.96,19.73
Aug,0,-17.9,19.81
Aug,0.11,-18.04,20.7
Aug,0,-18.04,21.43
Aug,0.11,-17.59,14.68
Aug,0.11,-17.74,14.88
Aug,0.11,-17.51,14.99
Aug,0,-17.55,15.53
Aug,0,-17.91,15.7
Aug,0,-17.99,15.69
Aug,0,-17.79,15.77
Aug,0,-17.82,15.93
Aug,0,-17.88,15.95
Aug,0,-17.79,16.07
Aug,0,-17.67,18.23
Aug,0,-17.68,18.66
Aug,0,-17.87,19.53
Aug,0,-17.91,19.77
Aug,0.11,-17.9,20.21
Aug,0.11,-17.98,20.52
Aug,0,-17.87,22.9
Aug,0,-17.82,23.4
Aug,0.11,-17.97,23.45
Aug,0.11,-17.78,23.82
Aug,0,-17.66,24.14
Aug,0.11,-17.71,24.53
Aug,0.11,-17.98,24.12
Aug,0.11,-17.92,24.71
Aug,0.11,-17.43,13.28
Aug,0,-17.44,14.43
Aug,0,-17.46,15.09
Aug,0,-17.45,15.67
Aug,0,-17.44,15.33
Aug,0,-17.45,15.89
Aug,0,-17.42,16
Aug,0,-17.48,16.33
Aug,0,-17.63,24.18
Aug,0,-17.49,24.28
Aug,0.11,-17.49,24.32
Sep,0,-27.47,19.61
Sep,0.35,-27.21,18.97
Sep,0.35,-26.54,18.11
Sep,0,-25.6,16.35
Sep,0,-24.23,17.5
Sep,0.35,-23.53,17.99
Sep,0.35,-23.68,18.27
Sep,0,-23.67,18.39
Sep,0.35,-23.4,19.02
Sep,0,-22.98,14.65
Sep,0.35,-22.65,16.45
Sep,0.35,-22.57,16.78
Sep,0,-22.8,16.83
Sep,0,-22.61,17.08
Sep,0,-22.6,17.07
Sep,0,-22.57,17.09
Sep,0,-22.78,17.38
Sep,0.35,-22.83,17.78
Sep,0,-22.26,16.42
Sep,0.35,-22.21,16.53
Sep,0,-22.3,16.93
Sep,0.35,-22.5,17.4
Sep,0.35,-22.33,17.62
Sep,0.35,-21.98,17.22
Sep,0,-22.16,17.78
Sep,0.35,-22.26,18.15
Sep,0.35,-21.91,16.32
Sep,0.35,-21.63,16.48
Sep,0,-21.98,16.92
Sep,0,-21.7,17.7
Sep,0,-21.12,17.7
Sep,0,-21.66,17.82
Sep,0.35,-21.82,18.23
Sep,0.35,-21.14,18.79
Sep,0,-21.03,15.48
Sep,0.35,-21.22,15.73
Sep,0,-21.13,16.17
Sep,0,-21.04,16.22
Sep,0,-21.12,17.22
Sep,0.35,-21.2,17.82
Sep,0,-21.28,18.07
Sep,0,-20.88,15.85
Sep,0,-20.42,17.33
Sep,0,-20.93,17.78
Sep,0,-20.96,17.82
Sep,0,-19.81,15.18
Sep,0,-19.66,17.86
Sep,0,-19.71,17.97
Sep,0,-19.34,18.06
Sep,0,-19.48,17.19
Sep,0,-19.34,18.07
Sep,0,-19.45,18.41
Sep,0,-19.4,18.61
Sep,0,-19.1,18.79
Sep,0,-18.19,16.38
Sep,0,-18.41,16.64
Sep,0,-18.73,17.58
Sep,0,-18.86,18.13
Sep,0.35,-18.92,18.3
Sep,0,-18.79,18.93
Sep,0,-18.2,19.48
Sep,0,-18.05,13.84
Sep,0.35,-17.91,15.35
Sep,0,-18.12,15.54
Sep,0,-17.95,16.2
Sep,0.35,-17.79,16.46
Sep,0,-18.04,20.7
Sep,0.35,-18.04,21.43
Sep,0.35,-17.52,14.63
Sep,0,-17.59,14.68
Sep,0,-17.51,14.99
Sep,0,-17.67,15.47
Sep,0,-17.55,15.53
Sep,0,-17.91,15.7
Sep,0,-17.61,15.74
Sep,0.35,-17.79,15.77
Sep,0,-17.88,15.95
Sep,0.35,-17.52,16.05
Sep,0,-17.57,17.22
Sep,0,-17.67,18.23
Sep,0.35,-17.68,18.66
Sep,0.35,-17.85,19.35
Sep,0,-17.87,19.53
Sep,0,-17.92,19.75
Sep,0,-17.9,20.21
Sep,0,-17.98,20.52
Sep,0,-17.97,23.45
Sep,0,-17.78,23.82
Sep,0,-17.71,24.53
Sep,0,-17.98,24.12
Sep,1.6,-17.92,24.71
Sep,0,-17.45,15.67
Sep,0,-17.44,15.33
Sep,0.4,-28.09,18.69
Sep,0.35,-28.45,18.73
Sep,0,-28.02,18.75
Sep,0,-27.47,19.61
Sep,0,-27.21,18.97
Sep,0,-26.93,17.94
Sep,0,-26.58,18.12
Sep,0,-26.54,18.11
Sep,0,-26.8,19.65
Sep,0,-26.5,17.15
Sep,0,-26.5,17.15
Sep,0,-25.6,16.35
Sep,0,-25.72,16.55
Sep,0,-26,17.77
Sep,0,-25.88,18.13
Sep,0,-25.88,18.12
Sep,0,-25.94,19.12
Sep,0,-25.13,17.78
Sep,0,-25.38,19.1
Sep,0,-24.85,18.8
Sep,0.6,-24.19,17.03
Sep,0.6,-24.27,17.07
Sep,2,-24.04,17.12
Sep,0.8,-24.18,17.36
Sep,1.2,-24.05,17.4
Sep,2,-24.23,17.49
Sep,0,-24.23,17.5
Sep,1.6,-24.52,17.85
Sep,2.8,-24.36,17.57
Sep,9,-23.33,17.06
Sep,8,-23.92,18.05
Sep,7.3,-23.9,18.28
Sep,4.7,-23.67,18.39
Sep,9,-22.78,16.37
Sep,4.5,-22.65,16.45
Sep,6.1,-22.8,16.83
Sep,4.6,-22.53,17.08
Sep,0,-22.61,17.08
Sep,5,-22.6,17.07
Sep,4,-22.57,17.09
Sep,1,-22.78,17.38
Sep,0,-22.83,17.78
Sep,0,-22.26,16.42
Sep,1.2,-22.21,16.53
Sep,3,-22.3,16.93
Sep,1.8,-22.02,16.96
Sep,1,-22.07,17.18
Sep,0,-22.26,17.02
Sep,0.35,-22.46,17.24
Sep,0.6,-22.38,17.34
Sep,0.35,-22.5,17.4
Sep,0.4,-21.82,17.48
Sep,0.2,-22.23,17.54
Sep,0.6,-21.15,17.18
Sep,0,-22.17,17.63
Sep,0,-21.98,17.22
Sep,1,-22.16,17.78
